date,customer_id,ticket_price,discount_code,discount_pct,net_ticket_price
11/27/2024,M1151,0,,0,0
11/27/2024,C8172,150,,0,150
11/27/2024,C8585,150,,0,150
11/27/2024,C5007,150,,0,150
11/27/2024,M1218,0,,0,0
11/27/2024,M1214,0,,0,0
11/27/2024,C7939,150,,0,150
11/27/2024,M1178,0,,0,0
11/27/2024,C7511,150,,0,150
11/27/2024,C7560,150,,0,150
11/27/2024,C8089,150,,0,150
11/27/2024,M1020,0,,0,0
11/27/2024,C9514,150,,0,150
11/27/2024,C8096,150,,0,150
11/27/2024,C9589,150,,0,150
11/27/2024,M1133,0,,0,0
11/27/2024,C8275,150,,0,150
11/27/2024,C9503,150,,0,150
11/27/2024,M1042,0,,0,0
11/27/2024,C9335,150,,0,150
11/27/2024,M1055,0,,0,0
11/27/2024,C6198,150,,0,150
11/27/2024,M1216,0,,0,0
11/27/2024,M1080,0,,0,0
11/27/2024,C9204,150,,0,150
11/27/2024,C6037,150,,0,150
11/27/2024,M1014,0,,0,0
11/27/2024,C5715,150,,0,150
11/27/2024,C9035,150,,0,150
11/27/2024,C8501,150,,0,150
11/27/2024,C6092,150,,0,150
11/27/2024,C7915,150,,0,150
11/27/2024,C6475,150,,0,150
11/27/2024,C9613,150,,0,150
11/27/2024,C8113,150,,0,150
11/27/2024,C5937,150,,0,150
11/27/2024,M1086,0,,0,0
11/27/2024,C7277,150,,0,150
11/27/2024,C9156,150,,0,150
11/27/2024,C6100,150,,0,150
11/27/2024,C6042,150,,0,150
11/27/2024,C7382,150,,0,150
11/27/2024,C6931,150,,0,150
11/27/2024,C8178,150,,0,150
11/27/2024,C7410,150,,0,150
11/27/2024,C7528,150,,0,150
11/27/2024,C8986,150,,0,150
11/27/2024,C7132,150,,0,150
11/27/2024,M1119,0,,0,0
11/27/2024,C6481,150,,0,150
11/27/2024,M1017,0,,0,0
11/27/2024,C8459,150,,0,150
11/27/2024,C9426,150,,0,150
11/27/2024,C7360,150,,0,150
11/27/2024,C6194,150,,0,150
11/27/2024,C5480,150,,0,150
11/27/2024,C7771,150,,0,150
11/27/2024,C8624,150,,0,150
11/27/2024,C8864,150,,0,150
11/27/2024,C8934,150,,0,150
11/27/2024,M1219,0,,0,0
11/27/2024,C7468,150,,0,150
11/27/2024,C9059,150,,0,150
11/27/2024,C7509,150,,0,150
11/27/2024,C9067,150,,0,150
11/27/2024,C8438,150,,0,150
11/27/2024,C9178,150,,0,150
11/27/2024,C6318,150,,0,150
11/27/2024,C6677,150,,0,150
11/27/2024,C7802,150,,0,150
11/27/2024,C7237,150,,0,150
11/28/2024,C6104,150,,0,150
11/28/2024,M1006,0,,0,0
11/28/2024,M1086,0,,0,0
11/28/2024,M1175,0,,0,0
11/28/2024,M1177,0,,0,0
11/28/2024,M1034,0,,0,0
11/28/2024,M1072,0,,0,0
11/28/2024,M1211,0,,0,0
11/28/2024,C8289,150,,0,150
11/28/2024,C8616,150,,0,150
11/28/2024,C6591,150,,0,150
11/28/2024,M1130,0,,0,0
11/28/2024,M1151,0,,0,0
11/28/2024,M1185,0,,0,0
11/28/2024,C5106,150,,0,150
11/28/2024,M1148,0,,0,0
11/28/2024,M1207,0,,0,0
11/28/2024,C9314,150,,0,150
11/28/2024,M1047,0,,0,0
11/28/2024,C6953,150,,0,150
11/28/2024,M1142,0,,0,0
11/28/2024,C9164,150,,0,150
11/28/2024,M1117,0,,0,0
11/28/2024,C9406,150,,0,150
11/28/2024,C5161,150,,0,150
11/28/2024,C5185,150,,0,150
11/28/2024,C6372,150,,0,150
11/28/2024,M1180,0,,0,0
11/28/2024,M1061,0,,0,0
11/28/2024,C8094,150,,0,150
11/28/2024,C8098,150,,0,150
11/28/2024,M1203,0,,0,0
11/28/2024,C9612,150,,0,150
11/28/2024,M1150,0,,0,0
11/28/2024,M1011,0,,0,0
11/28/2024,C8138,150,,0,150
11/28/2024,M1124,0,,0,0
11/28/2024,C9291,150,,0,150
11/28/2024,C6727,150,,0,150
11/28/2024,M1127,0,,0,0
11/28/2024,C7304,150,,0,150
11/28/2024,M1068,0,,0,0
11/28/2024,C6279,150,,0,150
11/28/2024,M1162,0,,0,0
11/28/2024,M1134,0,,0,0
11/28/2024,C5115,150,,0,150
11/28/2024,C5667,150,,0,150
11/28/2024,C7257,150,,0,150
11/28/2024,C9096,150,,0,150
11/28/2024,M1137,0,,0,0
11/28/2024,C6111,150,,0,150
11/28/2024,C5792,150,,0,150
11/28/2024,M1059,0,,0,0
11/28/2024,M1201,0,,0,0
11/28/2024,M1174,0,,0,0
11/28/2024,M1071,0,,0,0
11/28/2024,M1195,0,,0,0
11/28/2024,C6797,150,,0,150
11/28/2024,C9127,150,,0,150
11/28/2024,C5886,150,,0,150
11/28/2024,C7038,150,,0,150
11/28/2024,C5453,150,,0,150
11/28/2024,C7519,150,,0,150
11/28/2024,C8020,150,,0,150
11/28/2024,C6476,150,,0,150
11/28/2024,C9057,150,,0,150
11/29/2024,M1061,0,,0,0
11/29/2024,C7067,150,,0,150
11/29/2024,M1010,0,,0,0
11/29/2024,C9103,150,,0,150
11/29/2024,C6711,150,,0,150
11/29/2024,M1088,0,,0,0
11/29/2024,M1052,0,,0,0
11/29/2024,M1084,0,,0,0
11/29/2024,C6735,150,,0,150
11/29/2024,C5159,150,,0,150
11/29/2024,C8873,150,,0,150
11/29/2024,M1024,0,,0,0
11/29/2024,C7333,150,,0,150
11/29/2024,C7366,150,,0,150
11/29/2024,M1106,0,,0,0
11/29/2024,C7429,150,,0,150
11/29/2024,C5871,150,,0,150
11/29/2024,M1022,0,,0,0
11/29/2024,M1188,0,,0,0
11/29/2024,M1196,0,,0,0
11/29/2024,C8948,150,,0,150
11/29/2024,C7902,150,,0,150
11/29/2024,C6956,150,,0,150
11/29/2024,C5779,150,,0,150
11/29/2024,M1118,0,,0,0
11/29/2024,C5873,150,,0,150
11/29/2024,M1200,0,,0,0
11/29/2024,C5356,150,,0,150
11/29/2024,M1079,0,,0,0
11/29/2024,M1143,0,,0,0
11/29/2024,M1100,0,,0,0
11/29/2024,C7975,150,,0,150
11/29/2024,C9375,150,,0,150
11/29/2024,C5930,150,,0,150
11/29/2024,C7361,150,,0,150
11/29/2024,C7498,150,,0,150
11/29/2024,M1097,0,,0,0
11/29/2024,C5044,150,,0,150
11/29/2024,C8783,150,,0,150
11/29/2024,C6407,150,,0,150
11/29/2024,M1163,0,,0,0
11/29/2024,C7826,150,,0,150
11/29/2024,M1199,0,,0,0
11/29/2024,C8876,150,,0,150
11/29/2024,C7363,150,,0,150
11/29/2024,M1198,0,,0,0
11/29/2024,M1029,0,,0,0
11/29/2024,C7432,150,,0,150
11/29/2024,C6034,150,,0,150
11/29/2024,C7068,150,,0,150
11/29/2024,C7511,150,,0,150
11/29/2024,M1065,0,,0,0
11/29/2024,M1135,0,,0,0
11/29/2024,C5414,150,,0,150
11/29/2024,M1205,0,,0,0
11/29/2024,M1012,0,,0,0
11/29/2024,M1019,0,,0,0
11/29/2024,M1139,0,,0,0
11/29/2024,C5614,150,,0,150
11/29/2024,M1076,0,,0,0
11/29/2024,M1048,0,,0,0
11/29/2024,C9293,150,,0,150
11/29/2024,C5064,150,,0,150
11/29/2024,M1045,0,,0,0
11/29/2024,M1214,0,,0,0
11/29/2024,C5465,150,,0,150
11/29/2024,C5771,150,,0,150
11/29/2024,C8819,150,,0,150
11/29/2024,C5263,150,,0,150
11/29/2024,C5402,150,,0,150
11/29/2024,C9204,150,,0,150
11/29/2024,C9220,150,,0,150
11/29/2024,C5098,150,,0,150
11/29/2024,C5928,150,,0,150
11/29/2024,C6896,150,,0,150
11/29/2024,C7489,150,,0,150
11/29/2024,C6318,150,,0,150
11/29/2024,C8221,150,,0,150
11/29/2024,C6701,150,,0,150
11/29/2024,C6758,150,,0,150
11/29/2024,C7836,150,,0,150
11/29/2024,C7386,150,,0,150
11/29/2024,C7602,150,,0,150
11/29/2024,C9479,150,,0,150
11/29/2024,C8482,150,,0,150
11/29/2024,C8849,150,,0,150
11/29/2024,C7150,150,,0,150
11/29/2024,C8238,150,,0,150
11/29/2024,M1127,0,,0,0
11/29/2024,C5520,150,,0,150
11/29/2024,C6436,150,,0,150
11/29/2024,C5306,150,,0,150
11/29/2024,C8643,150,,0,150
11/29/2024,C8211,150,,0,150
11/29/2024,M1015,0,,0,0
11/29/2024,C6746,150,,0,150
11/29/2024,C7745,150,,0,150
11/29/2024,C5954,150,,0,150
11/29/2024,M1136,0,,0,0
11/29/2024,C6823,150,,0,150
11/30/2024,M1112,0,,0,0
11/30/2024,M1063,0,,0,0
11/30/2024,M1125,0,,0,0
11/30/2024,C8059,150,,0,150
11/30/2024,C8960,150,,0,150
11/30/2024,C7191,150,,0,150
11/30/2024,C7280,150,,0,150
11/30/2024,M1212,0,,0,0
11/30/2024,C9379,150,,0,150
11/30/2024,C5106,150,,0,150
11/30/2024,C7588,150,,0,150
11/30/2024,M1178,0,,0,0
11/30/2024,M1113,0,,0,0
11/30/2024,C9009,150,,0,150
11/30/2024,C6922,150,,0,150
11/30/2024,C5209,150,,0,150
11/30/2024,M1205,0,,0,0
11/30/2024,M1152,0,,0,0
11/30/2024,M1218,0,,0,0
11/30/2024,M1148,0,,0,0
11/30/2024,C9147,150,,0,150
11/30/2024,M1131,0,,0,0
11/30/2024,C8521,150,,0,150
11/30/2024,M1095,0,,0,0
11/30/2024,M1153,0,,0,0
11/30/2024,C8262,150,,0,150
11/30/2024,M1106,0,,0,0
11/30/2024,C7743,150,,0,150
11/30/2024,M1101,0,,0,0
11/30/2024,M1029,0,,0,0
11/30/2024,C5988,150,,0,150
11/30/2024,M1048,0,,0,0
11/30/2024,M1044,0,,0,0
11/30/2024,C6635,150,,0,150
11/30/2024,M1081,0,,0,0
11/30/2024,C5424,150,,0,150
11/30/2024,C5985,150,,0,150
11/30/2024,M1161,0,,0,0
11/30/2024,M1061,0,,0,0
11/30/2024,M1132,0,,0,0
11/30/2024,M1128,0,,0,0
11/30/2024,C9182,150,,0,150
11/30/2024,C7542,150,,0,150
11/30/2024,C7569,150,,0,150
11/30/2024,C6555,150,,0,150
11/30/2024,M1208,0,,0,0
11/30/2024,C8787,150,,0,150
11/30/2024,M1047,0,,0,0
11/30/2024,M1137,0,,0,0
11/30/2024,C9021,150,,0,150
11/30/2024,C8495,150,,0,150
11/30/2024,M1060,0,,0,0
11/30/2024,M1003,0,,0,0
11/30/2024,C7635,150,,0,150
11/30/2024,M1014,0,,0,0
11/30/2024,M1173,0,,0,0
11/30/2024,M1175,0,,0,0
11/30/2024,C6233,150,,0,150
11/30/2024,C6762,150,,0,150
11/30/2024,C6190,150,,0,150
11/30/2024,M1200,0,,0,0
11/30/2024,C8809,150,,0,150
11/30/2024,M1083,0,,0,0
11/30/2024,M1097,0,,0,0
11/30/2024,C5776,150,,0,150
11/30/2024,C8586,150,,0,150
11/30/2024,C5536,150,,0,150
11/30/2024,C9471,150,,0,150
11/30/2024,C6974,150,,0,150
11/30/2024,M1000,0,,0,0
11/30/2024,M1165,0,,0,0
11/30/2024,C7462,150,,0,150
11/30/2024,M1012,0,,0,0
11/30/2024,C6128,150,,0,150
11/30/2024,C5000,150,,0,150
11/30/2024,C8572,150,,0,150
11/30/2024,M1143,0,,0,0
11/30/2024,M1058,0,,0,0
11/30/2024,C7797,150,,0,150
11/30/2024,M1078,0,,0,0
11/30/2024,M1096,0,,0,0
11/30/2024,C6211,150,,0,150
11/30/2024,C5574,150,,0,150
11/30/2024,M1146,0,,0,0
11/30/2024,C7878,150,,0,150
11/30/2024,M1114,0,,0,0
11/30/2024,C6413,150,,0,150
11/30/2024,C5251,150,,0,150
11/30/2024,C8523,150,,0,150
11/30/2024,C7060,150,,0,150
11/30/2024,C6091,150,,0,150
11/30/2024,C9593,150,,0,150
11/30/2024,M1186,0,,0,0
11/30/2024,C5474,150,,0,150
11/30/2024,C6135,150,,0,150
11/30/2024,M1195,0,,0,0
11/30/2024,C9279,150,,0,150
11/30/2024,C9082,150,,0,150
12/1/2024,C6850,150,,0,150
12/1/2024,C5770,150,,0,150
12/1/2024,C6490,150,,0,150
12/1/2024,M1176,0,,0,0
12/1/2024,M1146,0,,0,0
12/1/2024,C6308,150,,0,150
12/1/2024,M1194,0,,0,0
12/1/2024,C8004,150,,0,150
12/1/2024,C6373,150,,0,150
12/1/2024,M1009,0,,0,0
12/1/2024,M1193,0,,0,0
12/1/2024,M1218,0,,0,0
12/1/2024,C7477,150,,0,150
12/1/2024,C9458,150,,0,150
12/1/2024,C7410,150,,0,150
12/1/2024,M1162,0,,0,0
12/1/2024,C5002,150,,0,150
12/1/2024,M1098,0,,0,0
12/1/2024,C9283,150,,0,150
12/1/2024,C8176,150,,0,150
12/1/2024,C8441,150,,0,150
12/1/2024,C8898,150,,0,150
12/1/2024,C8315,150,,0,150
12/1/2024,M1049,0,,0,0
12/1/2024,M1025,0,,0,0
12/1/2024,C7882,150,,0,150
12/1/2024,C5517,150,,0,150
12/1/2024,M1080,0,,0,0
12/1/2024,M1099,0,,0,0
12/1/2024,C6982,150,,0,150
12/1/2024,C5403,150,,0,150
12/1/2024,C8272,150,,0,150
12/1/2024,M1212,0,,0,0
12/1/2024,C8758,150,,0,150
12/1/2024,M1032,0,,0,0
12/1/2024,C7344,150,,0,150
12/1/2024,C6703,150,,0,150
12/1/2024,M1045,0,,0,0
12/1/2024,M1211,0,,0,0
12/1/2024,C8065,150,,0,150
12/1/2024,M1031,0,,0,0
12/1/2024,C5715,150,,0,150
12/1/2024,M1136,0,,0,0
12/1/2024,C5213,150,,0,150
12/1/2024,C5963,150,,0,150
12/1/2024,M1060,0,,0,0
12/1/2024,M1180,0,,0,0
12/1/2024,M1084,0,,0,0
12/1/2024,C8230,150,,0,150
12/1/2024,C8852,150,,0,150
12/1/2024,M1085,0,,0,0
12/1/2024,C6410,150,,0,150
12/1/2024,C5356,150,,0,150
12/1/2024,C6407,150,,0,150
12/1/2024,M1144,0,,0,0
12/1/2024,M1048,0,,0,0
12/1/2024,M1133,0,,0,0
12/1/2024,C5944,150,,0,150
12/1/2024,M1128,0,,0,0
12/1/2024,M1185,0,,0,0
12/1/2024,C6026,150,,0,150
12/1/2024,M1024,0,,0,0
12/1/2024,C7044,150,,0,150
12/1/2024,M1038,0,,0,0
12/1/2024,C7528,150,,0,150
12/1/2024,C5910,150,,0,150
12/1/2024,C5569,150,,0,150
12/1/2024,C7212,150,,0,150
12/1/2024,M1067,0,,0,0
12/1/2024,C9030,150,,0,150
12/1/2024,C5839,150,,0,150
12/1/2024,M1207,0,,0,0
12/1/2024,M1184,0,,0,0
12/1/2024,C6536,150,,0,150
12/1/2024,C9496,150,,0,150
12/1/2024,C5398,150,,0,150
12/1/2024,C9245,150,,0,150
12/1/2024,M1044,0,,0,0
12/1/2024,M1197,0,,0,0
12/1/2024,C7783,150,,0,150
12/1/2024,M1083,0,,0,0
12/1/2024,M1204,0,,0,0
12/1/2024,M1111,0,,0,0
12/1/2024,M1186,0,,0,0
12/1/2024,C7009,150,,0,150
12/1/2024,M1091,0,,0,0
12/1/2024,M1131,0,,0,0
12/1/2024,C6234,150,,0,150
12/1/2024,C8373,150,,0,150
12/1/2024,M1105,0,,0,0
12/1/2024,M1143,0,,0,0
12/1/2024,C7392,150,,0,150
12/1/2024,C5879,150,,0,150
12/1/2024,M1189,0,,0,0
12/1/2024,C5206,150,,0,150
12/1/2024,C7659,150,,0,150
12/1/2024,C6235,150,,0,150
12/1/2024,C5931,150,,0,150
12/1/2024,C8397,150,,0,150
12/1/2024,C8858,150,,0,150
12/1/2024,C5207,150,,0,150
12/1/2024,M1119,0,,0,0
12/1/2024,C8380,150,,0,150
12/1/2024,C7210,150,,0,150
12/1/2024,C6405,150,,0,150
12/1/2024,C7380,150,,0,150
12/1/2024,M1029,0,,0,0
12/1/2024,C7640,150,,0,150
12/1/2024,C8327,150,,0,150
12/1/2024,C8000,150,,0,150
12/1/2024,C9437,150,,0,150
12/1/2024,M1196,0,,0,0
12/1/2024,C7050,150,,0,150
12/1/2024,C5747,150,,0,150
12/1/2024,M1054,0,,0,0
12/1/2024,C8612,150,,0,150
12/1/2024,C7988,150,,0,150
12/1/2024,C6362,150,,0,150
12/1/2024,C9346,150,,0,150
12/1/2024,M1213,0,,0,0
12/1/2024,C7818,150,,0,150
12/1/2024,C7131,150,,0,150
12/1/2024,C6839,150,,0,150
12/1/2024,C5923,150,,0,150
12/1/2024,M1088,0,,0,0
12/1/2024,C5937,150,,0,150
12/1/2024,M1174,0,,0,0
12/1/2024,C7126,150,,0,150
12/1/2024,M1215,0,,0,0
12/1/2024,C8385,150,,0,150
12/1/2024,C5468,150,,0,150
12/1/2024,C9050,150,,0,150
12/1/2024,M1058,0,,0,0
12/1/2024,M1214,0,,0,0
12/1/2024,C6381,150,,0,150
12/1/2024,M1006,0,,0,0
12/1/2024,M1152,0,,0,0
12/1/2024,C9018,150,,0,150
12/1/2024,C8321,150,,0,150
12/1/2024,C8302,150,,0,150
12/1/2024,C7548,150,,0,150
12/1/2024,C9444,150,,0,150
12/1/2024,C8829,150,,0,150
12/1/2024,C7709,150,,0,150
12/1/2024,C5760,150,,0,150
12/1/2024,C6813,150,,0,150
12/1/2024,C5090,150,,0,150
12/1/2024,M1109,0,,0,0
12/1/2024,C7185,150,,0,150
12/1/2024,C6722,150,,0,150
12/1/2024,M1022,0,,0,0
12/1/2024,C7765,150,,0,150
12/1/2024,C8062,150,,0,150
12/1/2024,C8209,150,,0,150
12/1/2024,M1096,0,,0,0
12/1/2024,C7992,150,,0,150
12/1/2024,C6591,150,,0,150
12/1/2024,C6729,150,,0,150
12/1/2024,C5139,150,,0,150
12/1/2024,C9557,150,,0,150
12/1/2024,C5775,150,,0,150
12/1/2024,M1094,0,,0,0
12/1/2024,C5070,150,,0,150
12/1/2024,C5107,150,,0,150
12/1/2024,C7382,150,,0,150
12/1/2024,C9365,150,,0,150
12/1/2024,C5610,150,,0,150
12/1/2024,C5380,150,,0,150
12/1/2024,C6946,150,,0,150
12/1/2024,C6412,150,,0,150
12/1/2024,C7843,150,,0,150
12/1/2024,C6867,150,,0,150
12/1/2024,C5985,150,,0,150
12/1/2024,C6606,150,,0,150
12/1/2024,C7914,150,,0,150
12/1/2024,C7799,150,,0,150
12/1/2024,C9322,150,,0,150
12/1/2024,M1089,0,,0,0
12/1/2024,C6322,150,,0,150
12/1/2024,C6811,150,,0,150
12/1/2024,C7146,150,,0,150
12/1/2024,C7485,150,,0,150
12/1/2024,C5572,150,,0,150
12/1/2024,C7408,150,,0,150
12/1/2024,C7275,150,,0,150
12/1/2024,M1198,0,,0,0
12/1/2024,C8364,150,,0,150
12/1/2024,C8498,150,,0,150
12/1/2024,C5467,150,,0,150
12/1/2024,C6294,150,,0,150
12/1/2024,C5102,150,,0,150
12/1/2024,C6227,150,,0,150
12/1/2024,C9168,150,,0,150
12/2/2024,M1054,0,,0,0
12/2/2024,M1159,0,,0,0
12/2/2024,M1118,0,,0,0
12/2/2024,C5958,150,,0,150
12/2/2024,M1097,0,,0,0
12/2/2024,M1139,0,,0,0
12/2/2024,M1117,0,,0,0
12/2/2024,C8787,150,,0,150
12/2/2024,M1214,0,,0,0
12/2/2024,M1197,0,,0,0
12/2/2024,C6613,150,,0,150
12/2/2024,M1085,0,,0,0
12/2/2024,M1141,0,,0,0
12/2/2024,M1125,0,,0,0
12/2/2024,M1167,0,,0,0
12/2/2024,C6273,150,,0,150
12/2/2024,M1087,0,,0,0
12/2/2024,C8517,150,,0,150
12/2/2024,C7531,150,,0,150
12/2/2024,M1038,0,,0,0
12/2/2024,C7344,150,,0,150
12/2/2024,M1206,0,,0,0
12/2/2024,M1145,0,,0,0
12/2/2024,C7569,150,,0,150
12/2/2024,C9398,150,,0,150
12/2/2024,C7645,150,,0,150
12/2/2024,C6699,150,,0,150
12/2/2024,C9506,150,,0,150
12/2/2024,M1210,0,,0,0
12/2/2024,C6688,150,,0,150
12/2/2024,M1047,0,,0,0
12/2/2024,C8122,150,,0,150
12/2/2024,C6803,150,,0,150
12/2/2024,C6340,150,,0,150
12/2/2024,C5020,150,,0,150
12/2/2024,C6332,150,,0,150
12/2/2024,M1099,0,,0,0
12/2/2024,M1155,0,,0,0
12/2/2024,M1076,0,,0,0
12/2/2024,M1218,0,,0,0
12/2/2024,M1212,0,,0,0
12/2/2024,C8626,150,,0,150
12/2/2024,C7873,150,,0,150
12/2/2024,M1186,0,,0,0
12/2/2024,C8265,150,,0,150
12/2/2024,M1022,0,,0,0
12/2/2024,M1183,0,,0,0
12/2/2024,C5859,150,,0,150
12/2/2024,C8145,150,,0,150
12/2/2024,M1020,0,,0,0
12/2/2024,C8199,150,,0,150
12/2/2024,C8496,150,,0,150
12/2/2024,C6104,150,,0,150
12/2/2024,C9131,150,,0,150
12/2/2024,M1074,0,,0,0
12/2/2024,M1011,0,,0,0
12/2/2024,C6596,150,,0,150
12/2/2024,C6142,150,,0,150
12/2/2024,M1095,0,,0,0
12/2/2024,C7717,150,,0,150
12/2/2024,C7264,150,,0,150
12/2/2024,C8563,150,,0,150
12/2/2024,C6263,150,,0,150
12/2/2024,M1165,0,,0,0
12/2/2024,C5701,150,,0,150
12/2/2024,M1202,0,,0,0
12/2/2024,C8416,150,,0,150
12/2/2024,M1003,0,,0,0
12/2/2024,M1091,0,,0,0
12/2/2024,C9423,150,,0,150
12/2/2024,C7039,150,,0,150
12/2/2024,C8687,150,,0,150
12/2/2024,C6233,150,,0,150
12/2/2024,M1029,0,,0,0
12/2/2024,M1147,0,,0,0
12/2/2024,C8842,150,,0,150
12/2/2024,M1156,0,,0,0
12/2/2024,M1016,0,,0,0
12/2/2024,C7990,150,,0,150
12/2/2024,C5006,150,,0,150
12/2/2024,C8272,150,,0,150
12/2/2024,C6296,150,,0,150
12/2/2024,C8568,150,,0,150
12/2/2024,C7736,150,,0,150
12/2/2024,M1163,0,,0,0
12/2/2024,C8053,150,,0,150
12/2/2024,M1216,0,,0,0
12/2/2024,C6924,150,,0,150
12/2/2024,C6143,150,,0,150
12/2/2024,C7509,150,,0,150
12/2/2024,M1069,0,,0,0
12/2/2024,C8309,150,,0,150
12/2/2024,C6243,150,,0,150
12/3/2024,C6898,150,,0,150
12/3/2024,C7952,150,,0,150
12/3/2024,M1047,0,,0,0
12/3/2024,M1148,0,,0,0
12/3/2024,M1198,0,,0,0
12/3/2024,M1086,0,,0,0
12/3/2024,M1202,0,,0,0
12/3/2024,M1043,0,,0,0
12/3/2024,M1159,0,,0,0
12/3/2024,C9001,150,,0,150
12/3/2024,C6167,150,,0,150
12/3/2024,M1141,0,,0,0
12/3/2024,C7082,150,,0,150
12/3/2024,C6360,150,,0,150
12/3/2024,M1150,0,,0,0
12/3/2024,M1055,0,,0,0
12/3/2024,C9291,150,,0,150
12/3/2024,C5238,150,,0,150
12/3/2024,C7637,150,,0,150
12/3/2024,M1127,0,,0,0
12/3/2024,C7793,150,,0,150
12/3/2024,C7937,150,,0,150
12/3/2024,C7373,150,,0,150
12/3/2024,M1011,0,,0,0
12/3/2024,M1185,0,,0,0
12/3/2024,C5659,150,,0,150
12/3/2024,M1182,0,,0,0
12/3/2024,C9455,150,,0,150
12/3/2024,M1188,0,,0,0
12/3/2024,M1105,0,,0,0
12/3/2024,M1032,0,,0,0
12/3/2024,C8422,150,,0,150
12/3/2024,M1065,0,,0,0
12/3/2024,C7989,150,,0,150
12/3/2024,C7059,150,,0,150
12/3/2024,C6844,150,,0,150
12/3/2024,C9508,150,,0,150
12/3/2024,M1025,0,,0,0
12/3/2024,C6310,150,,0,150
12/3/2024,M1017,0,,0,0
12/3/2024,C8205,150,,0,150
12/3/2024,M1186,0,,0,0
12/3/2024,C6097,150,,0,150
12/3/2024,C7766,150,,0,150
12/3/2024,M1176,0,,0,0
12/3/2024,M1214,0,,0,0
12/3/2024,C9485,150,,0,150
12/3/2024,C6983,150,,0,150
12/3/2024,M1216,0,,0,0
12/3/2024,C9589,150,,0,150
12/3/2024,M1021,0,,0,0
12/3/2024,C5609,150,,0,150
12/3/2024,C8151,150,,0,150
12/3/2024,M1134,0,,0,0
12/3/2024,M1085,0,,0,0
12/3/2024,M1128,0,,0,0
12/3/2024,C8623,150,,0,150
12/3/2024,C8065,150,,0,150
12/3/2024,C7719,150,,0,150
12/3/2024,C8589,150,,0,150
12/3/2024,C7576,150,,0,150
12/3/2024,C5028,150,,0,150
12/3/2024,M1083,0,,0,0
12/3/2024,C6542,150,,0,150
12/3/2024,C6375,150,,0,150
12/3/2024,M1005,0,,0,0
12/3/2024,C5258,150,,0,150
12/3/2024,M1129,0,,0,0
12/3/2024,C7598,150,,0,150
12/3/2024,C9458,150,,0,150
12/3/2024,C8383,150,,0,150
12/3/2024,C8835,150,,0,150
12/3/2024,M1161,0,,0,0
12/3/2024,C7053,150,,0,150
12/3/2024,M1006,0,,0,0
12/3/2024,M1206,0,,0,0
12/3/2024,C8975,150,,0,150
12/3/2024,M1102,0,,0,0
12/3/2024,C5534,150,,0,150
12/3/2024,C5773,150,,0,150
12/3/2024,C6140,150,,0,150
12/3/2024,C8917,150,,0,150
12/3/2024,M1030,0,,0,0
12/3/2024,C6213,150,,0,150
12/3/2024,C7905,150,,0,150
12/3/2024,C8639,150,,0,150
12/3/2024,C7577,150,,0,150
12/3/2024,C8402,150,,0,150
12/3/2024,C8999,150,,0,150
12/3/2024,C9196,150,,0,150
12/3/2024,C6851,150,,0,150
12/3/2024,C7340,150,,0,150
12/3/2024,C6147,150,,0,150
12/3/2024,C5298,150,,0,150
12/3/2024,M1145,0,,0,0
12/3/2024,C6200,150,,0,150
12/3/2024,C7243,150,,0,150
12/3/2024,C5019,150,,0,150
12/3/2024,C8208,150,,0,150
12/3/2024,C9373,150,,0,150
12/3/2024,C8652,150,,0,150
12/3/2024,C6929,150,,0,150
12/3/2024,M1080,0,,0,0
12/3/2024,C6276,150,,0,150
12/3/2024,C6951,150,,0,150
12/3/2024,C5879,150,,0,150
12/3/2024,C5526,150,,0,150
12/3/2024,C6570,150,,0,150
12/3/2024,C5155,150,,0,150
12/3/2024,C8547,150,,0,150
12/3/2024,C7548,150,,0,150
12/3/2024,M1015,0,,0,0
12/3/2024,C5127,150,,0,150
12/3/2024,C9606,150,,0,150
12/3/2024,C7146,150,,0,150
12/3/2024,C6997,150,,0,150
12/3/2024,C7428,150,,0,150
12/3/2024,M1052,0,,0,0
12/3/2024,M1023,0,,0,0
12/3/2024,C6510,150,,0,150
12/3/2024,C8244,150,,0,150
12/3/2024,C8073,150,,0,150
12/3/2024,C7876,150,,0,150
12/3/2024,C7009,150,,0,150
12/3/2024,C9510,150,,0,150
12/3/2024,C9412,150,,0,150
12/3/2024,C5481,150,,0,150
12/3/2024,C5665,150,,0,150
12/3/2024,C6603,150,,0,150
12/3/2024,C7811,150,,0,150
12/3/2024,C9469,150,,0,150
12/3/2024,C6409,150,,0,150
12/4/2024,M1163,0,,0,0
12/4/2024,C5397,150,,0,150
12/4/2024,M1198,0,,0,0
12/4/2024,C5277,150,,0,150
12/4/2024,M1118,0,,0,0
12/4/2024,M1105,0,,0,0
12/4/2024,M1156,0,,0,0
12/4/2024,C6005,150,,0,150
12/4/2024,M1098,0,,0,0
12/4/2024,C5355,150,,0,150
12/4/2024,M1088,0,,0,0
12/4/2024,C5873,150,,0,150
12/4/2024,M1162,0,,0,0
12/4/2024,M1000,0,,0,0
12/4/2024,C6885,150,,0,150
12/4/2024,C5231,150,,0,150
12/4/2024,C7848,150,,0,150
12/4/2024,C6223,150,,0,150
12/4/2024,C5023,150,,0,150
12/4/2024,M1126,0,,0,0
12/4/2024,C9242,150,,0,150
12/4/2024,C6276,150,,0,150
12/4/2024,C5327,150,,0,150
